
time	altitude	velocity	accel_bias	alt (bmp)	vert_accel	
    79.7	518.9445	 0.0083	 0.0085	 518.9252	 0.0122	
    79.8	518.9452	 0.0085	 0.0085	 518.9399	 0.0081	
    79.9	518.9464	 0.0086	 0.0085	 518.9874	 0.0122	
    80.0	518.9489	 0.0089	 0.0085	 519.0025	 0.0046	
    80.1	518.9513	 0.0084	 0.0085	 519.0319	-0.0018	
    80.2	518.9541	 0.0080	 0.0084	 519.0319	-0.0029	
    80.3	518.9565	 0.0073	 0.0084	 518.9874	-0.0006	
    80.4	518.9577	 0.0067	 0.0084	 518.9577	 0.0041	
    80.5	518.9591	 0.0068	 0.0084	 518.9929	 0.0165	
    80.6	518.9605	 0.0077	 0.0084	 518.9779	 0.0184	
    80.7	518.9619	 0.0079	 0.0084	 518.9929	 0.0039	
    80.8	518.9634	 0.0077	 0.0084	 518.9929	 0.0076	
    80.9	518.9649	 0.0080	 0.0084	 518.9929	 0.0143	
    81.0	518.9663	 0.0090	 0.0084	 518.9779	 0.0193	
    81.1	518.9673	 0.0103	 0.0084	 518.9628	 0.0164	
    81.2	518.9680	 0.0113	 0.0084	 518.9331	 0.0188	
    81.3	518.9683	 0.0116	 0.0084	 518.9184	 0.0045	
    81.4	518.9682	 0.0110	 0.0084	 518.9331	 0.0109	
    81.5	518.9685	 0.0112	 0.0084	 518.9481	 0.0096	
    81.6	518.9689	 0.0114	 0.0084	 518.9331	 0.0107	
    81.7	518.9691	 0.0113	 0.0084	 518.9481	 0.0029	
    81.8	518.9695	 0.0103	 0.0084	 518.9331	-0.0025	
    81.9	518.9693	 0.0102	 0.0084	 518.9184	 0.0131	
    82.0	518.9688	 0.0106	 0.0085	 518.8883	 0.0167	
    82.1	518.9667	 0.0104	 0.0085	 518.8736	 0.0091	
    82.2	518.9654	 0.0103	 0.0085	 518.8736	 0.0121	
    82.3	518.9642	 0.0105	 0.0085	 518.8883	 0.0160	
    82.4	518.9631	 0.0107	 0.0085	 518.8736	 0.0116	
    82.5	518.9619	 0.0099	 0.0086	 518.8589	-0.0017	
    82.6	518.9601	 0.0090	 0.0086	 518.8589	 0.0022	
    82.7	518.9584	 0.0080	 0.0086	 518.8435	 0.0039	
    82.8	518.9561	 0.0070	 0.0086	 518.8141	-0.0009	
    82.9	518.9532	 0.0064	 0.0086	 518.8141	 0.0114	
    83.0	518.9498	 0.0061	 0.0087	 518.7840	 0.0090	
    83.1	518.9460	 0.0059	 0.0087	 518.7689	 0.0167	
    83.2	518.9422	 0.0063	 0.0088	 518.7689	 0.0165	
    83.3	518.9399	 0.0067	 0.0088	 518.8493	 0.0138	
    83.4	518.9376	 0.0069	 0.0088	 518.7689	 0.0183	
    83.5	518.9355	 0.0068	 0.0088	 518.8493	 0.0075	
    83.6	518.9336	 0.0066	 0.0088	 518.8339	 0.0146	
    83.7	518.9318	 0.0070	 0.0089	 518.8339	 0.0146	
    83.8	518.9305	 0.0077	 0.0089	 518.8640	 0.0225	
    83.9	518.9301	 0.0082	 0.0089	 518.8938	 0.0121	
    84.0	518.9302	 0.0086	 0.0089	 518.8938	 0.0094	
    84.1	518.9301	 0.0083	 0.0089	 518.8938	 0.0093	
    84.2	518.9299	 0.0080	 0.0089	 518.8787	 0.0045	
    84.3	518.9305	 0.0072	 0.0089	 518.9690	-0.0026	
    84.4	518.9319	 0.0067	 0.0089	 518.9536	 0.0041	
    84.5	518.9332	 0.0070	 0.0089	 518.9536	 0.0123	
    84.6	518.9350	 0.0078	 0.0089	 518.9741	 0.0135	
    84.7	518.9358	 0.0077	 0.0089	 518.9293	 0.0085	
    84.8	518.9368	 0.0076	 0.0089	 518.9796	 0.0053	
    84.9	518.9382	 0.0074	 0.0089	 518.9645	 0.0088	
    85.0	518.9393	 0.0076	 0.0089	 518.9495	 0.0095	
    85.1	518.9396	 0.0079	 0.0089	 518.9197	 0.0113	
    85.2	518.9401	 0.0080	 0.0089	 518.9495	 0.0055	
    85.3	518.9413	 0.0082	 0.0089	 518.9495	 0.0097	
    85.4	518.9423	 0.0080	 0.0089	 518.9645	 0.0091	
    85.5	518.9442	 0.0078	 0.0089	 518.9943	 0.0011	
    85.6	518.9457	 0.0074	 0.0089	 518.9741	 0.0053	
    85.7	518.9472	 0.0078	 0.0089	 518.9888	 0.0172	
    85.8	518.9490	 0.0080	 0.0089	 519.0039	 0.0075	
    85.9	518.9512	 0.0080	 0.0088	 519.0039	 0.0112	
    86.0	518.9530	 0.0078	 0.0088	 518.9741	 0.0030	
    86.1	518.9546	 0.0070	 0.0088	 518.9888	-0.0010	
    86.2	518.9559	 0.0071	 0.0088	 518.9591	 0.0158	
    86.3	518.9564	 0.0075	 0.0088	 518.9293	 0.0122	
    86.4	518.9562	 0.0073	 0.0088	 518.9146	 0.0068	
    86.5	518.9558	 0.0067	 0.0088	 518.9645	-0.0005	
    86.6	518.9566	 0.0060	 0.0088	 518.9348	 0.0045	
    86.7	518.9564	 0.0056	 0.0088	 518.9197	 0.0069	
    86.8	518.9566	 0.0054	 0.0089	 518.9522	 0.0077	
    86.9	518.9567	 0.0053	 0.0089	 518.9375	 0.0087	
    87.0	518.9567	 0.0052	 0.0089	 518.9522	 0.0101	
    87.1	518.9571	 0.0056	 0.0089	 518.9522	 0.0117	
    87.2	518.9581	 0.0056	 0.0089	 518.9970	 0.0060	
    87.3	518.9599	 0.0059	 0.0088	 518.9970	 0.0156	
    87.4	518.9605	 0.0061	 0.0088	 518.9348	 0.0098	
    87.5	518.9607	 0.0062	 0.0089	 518.9495	 0.0093	
    87.6	518.9609	 0.0058	 0.0089	 518.9348	-0.0023	
    87.7	518.9607	 0.0044	 0.0089	 518.9197	-0.0016	
    87.8	518.9599	 0.0039	 0.0089	 518.8548	 0.0065	
    87.9	518.9576	 0.0037	 0.0089	 518.8548	 0.0086	
    88.0	518.9555	 0.0032	 0.0089	 518.9050	 0.0073	
    88.1	518.9545	 0.0019	 0.0089	 518.9050	-0.0080	
    88.2	518.9533	 0.0004	 0.0089	 518.8896	-0.0036	
    88.3	518.9517	 0.0001	 0.0089	 518.8896	 0.0085	
    88.4	518.9502	-0.0003	 0.0090	 518.9050	 0.0128	
    88.5	518.9491	-0.0011	 0.0090	 518.9050	 0.0001	
    88.6	518.9475	-0.0020	 0.0090	 518.8749	-0.0031	
    88.7	518.9453	-0.0034	 0.0090	 518.8602	 0.0030	
    88.8	518.9425	-0.0041	 0.0090	 518.8452	 0.0058	
    88.9	518.9397	-0.0050	 0.0090	 518.8602	-0.0046	
    89.0	518.9371	-0.0056	 0.0090	 518.8452	 0.0068	
    89.1	518.9336	-0.0058	 0.0091	 518.8154	 0.0103	
    89.2	518.9301	-0.0058	 0.0091	 518.8154	 0.0107	
    89.3	518.9261	-0.0065	 0.0091	 518.7652	 0.0112	
    89.4	518.9212	-0.0068	 0.0092	 518.7505	 0.0104	
    89.5	518.9165	-0.0074	 0.0092	 518.7652	 0.0073	
    89.6	518.9120	-0.0078	 0.0092	 518.7799	 0.0088	
    89.7	518.9068	-0.0084	 0.0092	 518.7002	 0.0123	
    89.8	518.9013	-0.0090	 0.0093	 518.7450	 0.0104	
    89.9	518.8967	-0.0092	 0.0093	 518.7601	 0.0088	
    90.0	518.8933	-0.0092	 0.0093	 518.8048	 0.0148	
    90.1	518.8893	-0.0092	 0.0094	 518.7447	 0.0163	
    90.2	518.8851	-0.0096	 0.0094	 518.7744	 0.0052	
    90.3	518.8814	-0.0097	 0.0094	 518.7242	 0.0168	
    90.4	518.8765	-0.0100	 0.0094	 518.7395	 0.0130	
    90.5	518.8717	-0.0094	 0.0095	 518.7190	 0.0268	
    90.6	518.8672	-0.0088	 0.0095	 518.7337	 0.0175	
    90.7	518.8630	-0.0088	 0.0095	 518.7638	 0.0174	
    90.8	518.8599	-0.0081	 0.0095	 518.7163	 0.0181	
    90.9	518.8557	-0.0079	 0.0096	 518.7310	 0.0135	
    91.0	518.8518	-0.0076	 0.0096	 518.6838	 0.0142	
    91.1	518.8469	-0.0074	 0.0096	 518.6985	 0.0099	
    91.2	518.8425	-0.0077	 0.0097	 518.7283	 0.0112	
    91.3	518.8389	-0.0085	 0.0097	 518.7433	-0.0017	
    91.4	518.8361	-0.0091	 0.0097	 518.7878	 0.0122	
    91.5	518.8343	-0.0088	 0.0097	 518.8031	 0.0108	
    91.6	518.8322	-0.0091	 0.0097	 518.6958	 0.0079	
    91.7	518.8276	-0.0096	 0.0097	 518.6958	 0.0174	
    91.8	518.8234	-0.0102	 0.0098	 518.6958	 0.0095	
    91.9	518.8194	-0.0109	 0.0098	 518.7105	 0.0087	
    92.0	518.8155	-0.0112	 0.0098	 518.6958	 0.0081	
    92.1	518.8104	-0.0115	 0.0098	 518.6455	 0.0124	
    92.2	518.8052	-0.0119	 0.0099	 518.6606	 0.0088	
    92.3	518.8004	-0.0122	 0.0099	 518.6606	 0.0116	
    92.4	518.7954	-0.0121	 0.0099	 518.6308	 0.0120	
    92.5	518.7903	-0.0126	 0.0100	 518.6455	 0.0074	
    92.6	518.7855	-0.0134	 0.0100	 518.6455	 0.0066	
    92.7	518.7802	-0.0143	 0.0100	 518.6455	 0.0060	
    92.8	518.7757	-0.0149	 0.0100	 518.6606	 0.0068	
    92.9	518.7717	-0.0156	 0.0101	 518.6903	 0.0100	
    93.0	518.7678	-0.0157	 0.0101	 518.6753	 0.0128	
    93.1	518.7640	-0.0162	 0.0101	 518.6753	 0.0070	
    93.2	518.7598	-0.0165	 0.0101	 518.6606	 0.0122	
    93.3	518.7557	-0.0172	 0.0101	 518.6606	 0.0096	
    93.4	518.7516	-0.0178	 0.0102	 518.6606	 0.0072	
    93.5	518.7474	-0.0187	 0.0102	 518.6103	 0.0037	
    93.6	518.7421	-0.0197	 0.0102	 518.6103	 0.0091	
    93.7	518.7367	-0.0198	 0.0102	 518.6250	 0.0163	
    93.8	518.7327	-0.0199	 0.0102	 518.6698	 0.0098	
    93.9	518.7290	-0.0202	 0.0103	 518.6698	 0.0071	
    94.0	518.7257	-0.0199	 0.0103	 518.6852	 0.0112	
    94.1	518.7231	-0.0206	 0.0103	 518.7149	-0.0002	
    94.2	518.7202	-0.0208	 0.0103	 518.6995	 0.0110	
    94.3	518.7183	-0.0205	 0.0103	 518.7443	 0.0130	
    94.4	518.7173	-0.0199	 0.0103	 518.7741	 0.0137	
    94.5	518.7171	-0.0197	 0.0103	 518.7888	 0.0073	
    94.6	518.7173	-0.0194	 0.0102	 518.8042	 0.0143	
    94.7	518.7179	-0.0190	 0.0102	 518.8189	 0.0113	
    94.8	518.7191	-0.0187	 0.0102	 518.8486	 0.0091	
    94.9	518.7204	-0.0187	 0.0102	 518.8486	 0.0124	
    95.0	518.7220	-0.0177	 0.0101	 518.8486	 0.0150	
    95.1	518.7238	-0.0171	 0.0101	 518.8637	 0.0118	
    95.2	518.7258	-0.0163	 0.0101	 518.8637	 0.0048	
    95.3	518.7272	-0.0159	 0.0101	 518.8336	 0.0205	
    95.4	518.7282	-0.0148	 0.0100	 518.8042	 0.0153	
    95.5	518.7286	-0.0142	 0.0100	 518.8042	 0.0097	
    95.6	518.7289	-0.0146	 0.0100	 518.7888	 0.0011	
    95.7	518.7288	-0.0149	 0.0100	 518.7888	 0.0047	
    95.8	518.7288	-0.0154	 0.0100	 518.8042	 0.0071	
    95.9	518.7289	-0.0158	 0.0100	 518.7741	 0.0008	
    96.0	518.7280	-0.0167	 0.0100	 518.7293	-0.0035	
    96.1	518.7261	-0.0180	 0.0100	 518.6995	-0.0038	
    96.2	518.7230	-0.0185	 0.0100	 518.6547	 0.0096	
    96.3	518.7195	-0.0186	 0.0100	 518.6547	 0.0054	
    96.4	518.7158	-0.0189	 0.0100	 518.6400	 0.0180	
    96.5	518.7121	-0.0191	 0.0100	 518.6400	 0.0022	
    96.6	518.7084	-0.0199	 0.0100	 518.6694	 0.0036	
    96.7	518.7051	-0.0204	 0.0100	 518.6694	 0.0085	
    96.8	518.7022	-0.0207	 0.0100	 518.6694	 0.0098	
    96.9	518.6994	-0.0209	 0.0101	 518.6848	 0.0043	
    97.0	518.6971	-0.0215	 0.0101	 518.7146	 0.0043	
    97.1	518.6954	-0.0220	 0.0101	 518.6790	 0.0001	
    97.2	518.6926	-0.0226	 0.0101	 518.6643	 0.0065	
    97.3	518.6899	-0.0232	 0.0101	 518.6790	 0.0053	
    97.4	518.6876	-0.0239	 0.0101	 518.6944	-0.0005	
    97.5	518.6854	-0.0239	 0.0101	 518.6944	 0.0189	
    97.6	518.6833	-0.0236	 0.0101	 518.6944	 0.0063	
    97.7	518.6809	-0.0236	 0.0101	 518.6643	 0.0046	
    97.8	518.6781	-0.0243	 0.0101	 518.6496	 0.0025	
    97.9	518.6749	-0.0246	 0.0101	 518.6496	 0.0097	
    98.0	518.6719	-0.0242	 0.0101	 518.6496	 0.0138	
    98.1	518.6688	-0.0245	 0.0101	 518.6195	 0.0107	
    98.2	518.6653	-0.0250	 0.0101	 518.6496	 0.0052	
    98.3	518.6629	-0.0255	 0.0101	 518.6790	 0.0025	
    98.4	518.6608	-0.0261	 0.0101	 518.6944	 0.0014	
    98.5	518.6588	-0.0266	 0.0101	 518.6790	 0.0070	
    98.6	518.6563	-0.0272	 0.0101	 518.6643	 0.0026	
    98.7	518.6541	-0.0279	 0.0101	 518.6790	-0.0014	
    98.8	518.6516	-0.0285	 0.0101	 518.6294	 0.0083	
    98.9	518.6484	-0.0280	 0.0101	 518.6441	 0.0171	
    99.0	518.6455	-0.0281	 0.0101	 518.6441	 0.0086	
    99.1	518.6425	-0.0285	 0.0101	 518.6441	 0.0035	
    99.2	518.6402	-0.0291	 0.0101	 518.6739	 0.0030	
    99.3	518.6385	-0.0294	 0.0101	 518.6889	 0.0013	
    99.4	518.6372	-0.0294	 0.0100	 518.7040	 0.0042	
    99.5	518.6361	-0.0292	 0.0100	 518.7187	 0.0132	
    99.6	518.6357	-0.0282	 0.0100	 518.7334	 0.0227	
    99.7	518.6363	-0.0268	 0.0100	 518.7782	 0.0163	
    99.8	518.6372	-0.0261	 0.0099	 518.7782	 0.0052	
    99.9	518.6366	-0.0260	 0.0099	 518.7159	 0.0093	
   100.0	518.6375	-0.0256	 0.0099	 518.7607	 0.0177	
   100.1	518.6393	-0.0245	 0.0099	 518.8380	 0.0106	
   100.2	518.6419	-0.0235	 0.0098	 518.8230	 0.0138	
   100.3	518.6441	-0.0225	 0.0098	 518.7932	 0.0162	
   100.4	518.6456	-0.0219	 0.0098	 518.8083	 0.0138	
   100.5	518.6474	-0.0209	 0.0097	 518.7782	 0.0138	
   100.6	518.6485	-0.0203	 0.0097	 518.7635	 0.0057	
   100.7	518.6492	-0.0206	 0.0097	 518.8137	 0.0047	
   100.8	518.6514	-0.0209	 0.0097	 518.8137	-0.0059	
   100.9	518.6531	-0.0218	 0.0096	 518.7836	 0.0028	
   101.0	518.6543	-0.0223	 0.0096	 518.8336	-0.0005	
   101.1	518.6566	-0.0224	 0.0096	 518.8189	 0.0062	
   101.2	518.6583	-0.0228	 0.0095	 518.8640	 0.0013	
   101.3	518.6612	-0.0226	 0.0095	 518.8640	 0.0078	
   101.4	518.6636	-0.0224	 0.0094	 518.8339	 0.0003	
   101.5	518.6656	-0.0227	 0.0094	 518.8339	 0.0078	
   101.6	518.6676	-0.0224	 0.0094	 518.8045	 0.0137	
   101.7	518.6686	-0.0218	 0.0094	 518.8045	 0.0089	
   101.8	518.6704	-0.0214	 0.0093	 518.8490	 0.0034	
   101.9	518.6727	-0.0210	 0.0093	 518.8490	 0.0120	
   102.0	518.6751	-0.0206	 0.0093	 518.8490	 0.0053	
   102.1	518.6775	-0.0204	 0.0092	 518.8189	 0.0072	
   102.2	518.6793	-0.0200	 0.0092	 518.8336	 0.0132	
   102.3	518.6813	-0.0189	 0.0092	 518.8486	 0.0158	
   102.4	518.6828	-0.0183	 0.0091	 518.7984	 0.0026	
   102.5	518.6839	-0.0184	 0.0091	 518.8137	 0.0050	
   102.6	518.6857	-0.0179	 0.0091	 518.8284	 0.0153	
   102.7	518.6867	-0.0167	 0.0091	 518.7932	 0.0213	
   102.8	518.6883	-0.0150	 0.0090	 518.8380	 0.0175	
   102.9	518.6909	-0.0143	 0.0090	 518.8678	 0.0031	
   103.0	518.6946	-0.0140	 0.0090	 518.9126	 0.0074	
   103.1	518.6980	-0.0132	 0.0089	 518.8801	 0.0099	
   103.2	518.7012	-0.0126	 0.0089	 518.8650	 0.0065	
   103.3	518.7041	-0.0126	 0.0088	 518.8801	 0.0011	
   103.4	518.7073	-0.0118	 0.0088	 518.8801	 0.0106	
   103.5	518.7102	-0.0115	 0.0088	 518.8445	 0.0040	
   103.6	518.7126	-0.0123	 0.0088	 518.8596	-0.0040	
   103.7	518.7155	-0.0116	 0.0087	 518.8893	 0.0156	
   103.8	518.7180	-0.0104	 0.0087	 518.8565	 0.0235	
   103.9	518.7210	-0.0093	 0.0087	 518.8866	 0.0159	
   104.0	518.7241	-0.0083	 0.0086	 518.8719	 0.0129	
   104.1	518.7266	-0.0079	 0.0086	 518.8240	 0.0052	
   104.2	518.7281	-0.0079	 0.0086	 518.8240	-0.0016	
   104.3	518.7297	-0.0087	 0.0086	 518.8240	-0.0001	
   104.4	518.7310	-0.0092	 0.0085	 518.8240	 0.0004	
   104.5	518.7319	-0.0093	 0.0085	 518.7942	 0.0102	
   104.6	518.7324	-0.0091	 0.0085	 518.7792	 0.0113	
   104.7	518.7318	-0.0089	 0.0085	 518.6995	 0.0201	
   104.8	518.7300	-0.0078	 0.0085	 518.6845	 0.0170	
   104.9	518.7279	-0.0077	 0.0085	 518.6694	 0.0085	
   105.0	518.7254	-0.0076	 0.0086	 518.6547	 0.0136	
   105.1	518.7231	-0.0075	 0.0086	 518.6694	 0.0092	
   105.2	518.7214	-0.0074	 0.0086	 518.6995	 0.0099	
   105.3	518.7202	-0.0072	 0.0086	 518.7440	 0.0150	
   105.4	518.7201	-0.0069	 0.0086	 518.6818	 0.0096	
   105.5	518.7184	-0.0070	 0.0086	 518.6968	 0.0066	
   105.6	518.7176	-0.0078	 0.0086	 518.7888	-0.0015	
   105.7	518.7187	-0.0082	 0.0086	 518.7265	 0.0017	
   105.8	518.7181	-0.0085	 0.0086	 518.7413	 0.0035	
   105.9	518.7176	-0.0086	 0.0086	 518.7265	 0.0086	
   106.0	518.7169	-0.0083	 0.0086	 518.7741	 0.0095	
   106.1	518.7175	-0.0081	 0.0085	 518.7594	 0.0016	
   106.2	518.7175	-0.0082	 0.0085	 518.7293	 0.0041	
   106.3	518.7167	-0.0079	 0.0085	 518.7142	 0.0120	
   106.4	518.7164	-0.0076	 0.0085	 518.7344	 0.0073	
   106.5	518.7159	-0.0077	 0.0085	 518.7197	 0.0136	
   106.6	518.7152	-0.0076	 0.0085	 518.7197	 0.0108	
   106.7	518.7145	-0.0078	 0.0085	 518.7050	 0.0066	
   106.8	518.7138	-0.0076	 0.0085	 518.6845	 0.0064	
   106.9	518.7124	-0.0078	 0.0085	 518.7142	 0.0088	
   107.0	518.7117	-0.0078	 0.0085	 518.7293	 0.0069	
   107.1	518.7114	-0.0075	 0.0085	 518.7293	 0.0109	
   107.2	518.7104	-0.0069	 0.0085	 518.6968	 0.0075	
   107.3	518.7094	-0.0073	 0.0085	 518.7115	 0.0086	
   107.4	518.7089	-0.0066	 0.0085	 518.7265	 0.0162	
   107.5	518.7089	-0.0061	 0.0085	 518.7265	 0.0131	
   107.6	518.7089	-0.0061	 0.0085	 518.7265	 0.0205	
   107.7	518.7085	-0.0059	 0.0085	 518.7115	 0.0097	
   107.8	518.7078	-0.0057	 0.0085	 518.6818	 0.0086	
   107.9	518.7063	-0.0059	 0.0085	 518.6667	 0.0037	
   108.0	518.7044	-0.0063	 0.0085	 518.6520	 0.0012	
   108.1	518.7020	-0.0067	 0.0086	 518.6219	 0.0105	
   108.2	518.6986	-0.0066	 0.0086	 518.5775	 0.0129	
   108.3	518.6948	-0.0066	 0.0086	 518.5775	 0.0102	
   108.4	518.6916	-0.0074	 0.0086	 518.6400	 0.0025	
   108.5	518.6885	-0.0080	 0.0086	 518.6247	 0.0081	
   108.6	518.6853	-0.0088	 0.0087	 518.5474	 0.0109	
   108.7	518.6810	-0.0094	 0.0087	 518.5474	 0.0084	
   108.8	518.6770	-0.0097	 0.0087	 518.5624	 0.0020	
   108.9	518.6733	-0.0100	 0.0087	 518.5775	 0.0167	
   109.0	518.6698	-0.0096	 0.0088	 518.5775	 0.0160	
   109.1	518.6666	-0.0091	 0.0088	 518.5775	 0.0236	
   109.2	518.6639	-0.0081	 0.0088	 518.5922	 0.0128	
   109.3	518.6616	-0.0081	 0.0088	 518.6072	 0.0120	
   109.4	518.6598	-0.0088	 0.0088	 518.6219	 0.0078	
   109.5	518.6576	-0.0093	 0.0088	 518.6072	-0.0024	
   109.6	518.6551	-0.0100	 0.0088	 518.5747	 0.0034	
   109.7	518.6526	-0.0108	 0.0088	 518.6041	-0.0011	
   109.8	518.6506	-0.0114	 0.0088	 518.6342	 0.0087	
   109.9	518.6487	-0.0118	 0.0088	 518.6192	 0.0062	
   110.0	518.6468	-0.0118	 0.0089	 518.6192	 0.0109	
   110.1	518.6445	-0.0115	 0.0089	 518.6041	 0.0177	
   110.2	518.6426	-0.0110	 0.0089	 518.6192	 0.0164	
   110.3	518.6410	-0.0106	 0.0089	 518.6192	 0.0097	
   110.4	518.6394	-0.0104	 0.0089	 518.6192	 0.0103	
   110.5	518.6379	-0.0100	 0.0089	 518.6342	 0.0139	
   110.6	518.6372	-0.0097	 0.0089	 518.6787	 0.0070	
   110.7	518.6375	-0.0099	 0.0089	 518.7088	 0.0039	
   110.8	518.6385	-0.0100	 0.0089	 518.7235	 0.0011	
   110.9	518.6395	-0.0107	 0.0088	 518.6735	-0.0025	
   111.0	518.6393	-0.0117	 0.0088	 518.6735	-0.0005	
   111.1	518.6389	-0.0122	 0.0088	 518.6585	 0.0113	
   111.2	518.6382	-0.0119	 0.0088	 518.6438	 0.0058	
   111.3	518.6374	-0.0112	 0.0088	 518.6585	 0.0179	
   111.4	518.6357	-0.0109	 0.0088	 518.5812	 0.0086	
   111.5	518.6332	-0.0118	 0.0088	 518.5662	-0.0027	
   111.6	518.6302	-0.0134	 0.0088	 518.5515	-0.0108	
   111.7	518.6264	-0.0149	 0.0089	 518.5364	 0.0023	
   111.8	518.6229	-0.0160	 0.0089	 518.5364	-0.0088	
   111.9	518.6189	-0.0174	 0.0089	 518.5364	-0.0013	
   112.0	518.6149	-0.0185	 0.0089	 518.5067	-0.0004	
   112.1	518.6114	-0.0195	 0.0089	 518.5689	 0.0005	
   112.2	518.6077	-0.0201	 0.0089	 518.5395	 0.0150	
   112.3	518.6036	-0.0203	 0.0090	 518.4947	 0.0097	
   112.4	518.5999	-0.0209	 0.0090	 518.5446	-0.0042	
